Date,Open,High,Low,Close,Adj Close,Volume
2017-07-10,10075.000000,10100.000000,10000.000000,10000.000000,9455.227539,4294400
2017-07-11,9900.000000,10250.000000,9900.000000,10000.000000,9455.227539,10634000
2017-07-12,10025.000000,10125.000000,9950.000000,10025.000000,9478.865234,3489400
2017-07-13,10225.000000,10225.000000,10025.000000,10100.000000,9549.779297,8320000
2017-07-14,10100.000000,10175.000000,10050.000000,10175.000000,9620.693359,2734800
2017-07-17,10075.000000,10200.000000,10075.000000,10100.000000,9549.779297,1956700
2017-07-18,10100.000000,10400.000000,10100.000000,10300.000000,9738.883789,9531900
2017-07-19,10200.000000,10300.000000,10125.000000,10175.000000,9620.693359,2456900
2017-07-20,10150.000000,10200.000000,10125.000000,10200.000000,9644.331055,885200
2017-07-21,10225.000000,10225.000000,9900.000000,10100.000000,9549.779297,5872300
2017-07-24,10125.000000,10200.000000,10000.000000,10150.000000,9597.056641,2283600
2017-07-25,9950.000000,10150.000000,9900.000000,10150.000000,9597.056641,3706000
2017-07-26,10000.000000,10125.000000,10000.000000,10075.000000,9526.141602,2782600
2017-07-27,10000.000000,10100.000000,10000.000000,10050.000000,9502.503906,3245000
2017-07-28,10050.000000,10125.000000,9900.000000,10050.000000,9502.503906,4515300
2017-07-31,9950.000000,9950.000000,9750.000000,9950.000000,9407.952148,5371700
2017-08-01,9975.000000,9975.000000,9850.000000,9925.000000,9384.312500,3680600
2017-08-02,10700.000000,10750.000000,9900.000000,10700.000000,10117.092773,20325300
2017-08-03,10625.000000,10700.000000,10425.000000,10475.000000,9904.351563,6705700
2017-08-04,10350.000000,10625.000000,10300.000000,10325.000000,9762.521484,4300300
2017-08-07,10300.000000,10725.000000,10275.000000,10575.000000,9998.902344,8212500
2017-08-08,10450.000000,10600.000000,10325.000000,10525.000000,9951.626953,5353400
2017-08-09,10550.000000,10900.000000,10550.000000,10900.000000,10306.197266,6728600
2017-08-10,10950.000000,11000.000000,10800.000000,10900.000000,10306.197266,3642200
2017-08-11,10750.000000,10800.000000,10650.000000,10675.000000,10093.455078,2690800
2017-08-14,10750.000000,11075.000000,10725.000000,10975.000000,10377.112305,5712600
2017-08-15,11050.000000,11075.000000,10850.000000,10900.000000,10306.197266,4414700
2017-08-16,10900.000000,11000.000000,10875.000000,11000.000000,10400.749023,7297700
2017-08-17,11000.000000,11000.000000,11000.000000,11000.000000,10400.749023,0
2017-08-18,10925.000000,10925.000000,10800.000000,10875.000000,10282.559570,2669700
2017-08-21,10700.000000,10900.000000,10650.000000,10850.000000,10258.921875,3032500
2017-08-22,10800.000000,10900.000000,10675.000000,10850.000000,10258.921875,2313800
2017-08-23,10875.000000,10950.000000,10700.000000,10700.000000,10117.092773,4006900
2017-08-24,10700.000000,10800.000000,10625.000000,10750.000000,10164.369141,3527100
2017-08-25,10600.000000,10700.000000,10500.000000,10575.000000,9998.902344,2331900
2017-08-28,10500.000000,10700.000000,10450.000000,10525.000000,9951.626953,3180300
2017-08-29,10600.000000,10600.000000,10425.000000,10475.000000,9904.351563,2522300
2017-08-30,10450.000000,10500.000000,10100.000000,10375.000000,9809.797852,7722100
2017-08-31,10350.000000,10475.000000,10225.000000,10475.000000,9904.351563,5823100
2017-09-01,10475.000000,10475.000000,10475.000000,10475.000000,9904.351563,0
2017-09-04,10425.000000,10475.000000,9975.000000,9975.000000,9431.589844,5336700
2017-09-05,10025.000000,10025.000000,9700.000000,9700.000000,9171.570313,4703300
2017-09-06,9750.000000,9900.000000,9600.000000,9700.000000,9171.570313,5828700
2017-09-07,9700.000000,9875.000000,9550.000000,9825.000000,9289.760742,7845400
2017-09-08,9800.000000,10325.000000,9800.000000,10300.000000,9738.883789,9287700
2017-09-11,10325.000000,10525.000000,10300.000000,10450.000000,9880.713867,6600700
2017-09-12,10350.000000,10575.000000,10200.000000,10450.000000,9880.713867,3947600
2017-09-13,10350.000000,10600.000000,10275.000000,10600.000000,10022.540039,3527500
2017-09-14,10550.000000,10575.000000,10400.000000,10500.000000,9927.989258,2078200
2017-09-15,10525.000000,10600.000000,10350.000000,10375.000000,9809.797852,9144700
2017-09-18,10300.000000,10500.000000,9950.000000,10000.000000,9455.227539,5800900
2017-09-19,10000.000000,10075.000000,9925.000000,9950.000000,9407.952148,3938300
2017-09-20,10000.000000,10125.000000,10000.000000,10100.000000,9549.779297,4742000
2017-09-21,10100.000000,10100.000000,10100.000000,10100.000000,9549.779297,0
2017-09-22,10125.000000,10150.000000,9975.000000,10000.000000,9455.227539,2458900
