Date,Open,High,Low,Close,Adj Close,Volume
1/16/2018,7800,7900,7775,7900,6756.967285,15046200
1/17/2018,7900,7975,7875,7950,6799.73291,13872400
1/18/2018,7900,7975,7875,7900,6756.967285,7602900
1/19/2018,7925,7925,7850,7925,6778.349609,6292200
1/22/2018,7925,8100,7925,8075,6906.646973,19058300
1/23/2018,8075,8125,8000,8125,6949.412598,14253300
1/24/2018,8025,8125,8025,8075,6906.646973,7079200
1/25/2018,8075,8100,7900,8000,6842.498535,7476600
1/26/2018,8000,8075,7975,8075,6906.646973,3990400
1/29/2018,8100,8100,7975,8075,6906.646973,6652900
1/30/2018,8125,8125,7800,7800,6671.435547,11507100
1/31/2018,7800,7875,7700,7750,6628.669922,11965100
2/1/2018,7750,7900,7700,7700,6585.904785,10204300
2/2/2018,7800,7875,7750,7775,6650.053223,4592300
2/5/2018,7600,7875,7575,7800,6671.435547,5115700
2/6/2018,7700,7775,7650,7650,6543.138672,16499000
2/7/2018,7800,7925,7700,7925,6778.349609,9916400
2/8/2018,7900,7900,7825,7850,6714.20166,6543200
2/9/2018,7750,7875,7725,7750,6628.669922,8919100
2/12/2018,7775,7825,7750,7775,6650.053223,3646800
2/13/2018,7725,7825,7725,7750,6628.669922,10107000
2/14/2018,7750,7850,7750,7825,6692.818848,3861800
2/15/2018,7850,7850,7800,7800,6671.435547,4137500
2/16/2018,7800,7800,7800,7800,6671.435547,0
2/19/2018,7850,7875,7775,7850,6714.20166,4795300
2/20/2018,7800,7875,7725,7750,6628.669922,3427900
2/21/2018,7750,7775,7625,7625,6521.756348,10740300
2/22/2018,7650,7750,7625,7700,6585.904785,6050200
2/23/2018,7725,7775,7625,7625,6521.756348,6811800
2/26/2018,7650,7675,7550,7550,6457.607422,7874900
2/27/2018,7625,7675,7550,7575,6478.990723,7910600
2/28/2018,7550,7650,7550,7575,6478.990723,10388200
3/1/2018,7575,7800,7550,7775,6650.053223,8506100
3/2/2018,7750,7775,7675,7700,6585.904785,6042200
3/5/2018,7700,7700,7575,7600,6500.373047,13235400
3/6/2018,7600,7600,7450,7450,6372.076172,11197500
3/7/2018,7450,7450,7250,7275,6222.396973,9955000
3/8/2018,7300,7500,7300,7325,6265.162598,9359200
3/9/2018,7450,7500,7375,7450,6372.076172,3127000
3/12/2018,7525,7600,7500,7550,6457.607422,6550500
3/13/2018,7550,7575,7475,7500,6414.842285,7593700
3/14/2018,7600,7600,7325,7325,6265.162598,3518500
3/15/2018,7425,7425,7150,7175,6136.865723,7585400
3/16/2018,7175,7325,7075,7150,6115.483398,14475200
3/19/2018,7150,7350,7150,7200,6158.248535,3136100
3/20/2018,7200,7275,7000,7000,5987.186035,5952200
3/21/2018,7000,7350,7000,7275,6222.396973,7725200
3/22/2018,7325,7400,7150,7150,6115.483398,5782000
3/23/2018,7150,7375,7050,7150,6115.483398,8574000
3/26/2018,7150,7225,7125,7200,6158.248535,3789000
3/27/2018,7250,7350,7050,7150,6115.483398,8866500
3/28/2018,7125,7150,6975,7125,6094.100098,7495400
3/29/2018,7125,7200,7025,7200,6158.248535,8823500
3/30/2018,7200,7200,7200,7200,6158.248535,0
4/2/2018,7250,7350,7150,7350,6286.544922,2889600
4/3/2018,7350,7350,7125,7150,6115.483398,6528100
4/4/2018,7225,7300,7075,7200,6158.248535,5165100
4/5/2018,7200,7225,7125,7125,6094.100098,2348600
4/6/2018,7150,7200,7100,7100,6072.717773,3894200
4/9/2018,7075,7225,7075,7175,6136.865723,6902600
4/10/2018,7125,7275,7125,7250,6201.013672,11617900
4/11/2018,7300,7300,7150,7225,6179.631348,9453000
4/12/2018,7225,7225,7050,7125,6094.100098,10132200
4/13/2018,7150,7175,7050,7075,6051.334473,7042900
4/16/2018,7075,7075,7075,7075,6051.334473,0
4/17/2018,7075,7075,7075,7075,6051.334473,0
4/18/2018,7125,7150,7025,7050,6029.95166,8005200
4/19/2018,7050,7050,7050,7050,6029.95166,0
4/20/2018,7050,7050,7050,7050,6029.95166,0
4/23/2018,7050,7100,6975,7000,5987.186035,8442300
4/24/2018,7050,7050,6900,6900,5901.654785,4391400
4/25/2018,6900,6900,6900,6900,5901.654785,0
4/26/2018,6900,6900,6900,6900,5901.654785,0
4/27/2018,6900,6900,6900,6900,5901.654785,0
4/30/2018,6775,6975,6775,6975,5965.802734,9476200
5/1/2018,6975,6975,6975,6975,5965.802734,0
5/2/2018,6975,6975,6850,6925,5923.037109,7277400
5/3/2018,6800,6850,6700,6725,5751.975098,7637400
5/4/2018,6675,6675,6300,6350,5431.23291,14993100
5/7/2018,6300,6475,6250,6375,5452.615723,4370700
5/8/2018,6375,6450,6200,6200,5302.936523,7322600
5/9/2018,6100,6600,6075,6375,5452.615723,14518000
5/10/2018,6375,6375,6375,6375,5452.615723,0
5/11/2018,6400,6575,6400,6500,5559.529297,7990000
5/14/2018,6350,6500,6325,6450,5516.76416,6590000
5/15/2018,6450,6500,6425,6475,5538.147461,7393200
5/16/2018,6375,6450,6300,6425,5495.381348,6789500
5/17/2018,6500,6500,6300,6300,5388.466797,9836700
5/18/2018,6400,6425,6325,6375,5452.615723,5593800
5/21/2018,6375,6375,6275,6300,5388.466797,10348400
5/22/2018,6500,6650,6375,6550,5602.29541,11034400
5/23/2018,6550,6950,6525,6800,5816.124023,15409400
5/24/2018,6875,7075,6800,6975,5965.802734,16201500
5/25/2018,7000,7025,6800,7025,6008.568848,9524400
5/28/2018,7025,7150,6900,7075,6051.334473,9057800
5/29/2018,7075,7075,7075,7075,6051.334473,0
5/30/2018,7075,7125,6875,7025,6008.568848,11301000
5/31/2018,6900,7075,6875,7075,6051.334473,21651200
6/1/2018,7075,7075,7075,7075,6051.334473,0
6/4/2018,7075,7125,7025,7025,6008.568848,7713300
6/5/2018,7100,7200,7000,7200,6158.248535,8137300
6/6/2018,7250,7250,6975,6975,5965.802734,10755400
6/7/2018,7000,7175,7000,7100,6072.717773,12775900
6/8/2018,7125,7150,6950,6950,5944.42041,17604100
6/11/2018,6950,6950,6950,6950,5944.42041,0
6/12/2018,6950,6950,6950,6950,5944.42041,0
6/13/2018,6950,6950,6950,6950,5944.42041,0
6/14/2018,6950,6950,6950,6950,5944.42041,0
6/15/2018,6950,6950,6950,6950,5944.42041,0
6/18/2018,6950,6950,6950,6950,5944.42041,0
6/19/2018,6950,6950,6950,6950,5944.42041,0
6/20/2018,6900,6950,6625,6700,5932.908691,20191400
6/21/2018,6850,6850,6475,6525,5777.944336,7803300
6/22/2018,6500,6675,6475,6550,5800.08252,8909500
6/25/2018,6650,6700,6500,6625,5866.495605,5831500
6/26/2018,6625,6725,6550,6625,5866.495605,9372700
6/27/2018,6600,6625,6550,6550,5800.08252,4276300
6/28/2018,6500,6575,6350,6350,5622.980469,8162800
6/29/2018,6425,6700,6400,6650,5888.633301,7575500
7/2/2018,6650,6650,6500,6525,5777.944336,3110700
7/3/2018,6450,6450,6200,6250,5534.429688,7073200
7/4/2018,6250,6475,6150,6425,5689.393555,2508700
7/5/2018,6375,6400,6225,6300,5578.70459,5574800
7/6/2018,6325,6350,6200,6200,5490.154785,2360100
7/9/2018,6250,6600,6225,6550,5800.08252,5603200
7/10/2018,6600,6650,6475,6650,5888.633301,6278100
7/11/2018,6600,6675,6500,6625,5866.495605,5216400
7/12/2018,6625,6625,6475,6550,5800.08252,3074800
7/13/2018,6475,6550,6450,6525,5777.944336,4189300
7/16/2018,6525,6550,6400,6525,5777.944336,3613900
7/17/2018,6450,6475,6375,6425,5689.393555,3247700
7/18/2018,6450,6450,6350,6400,5667.255859,3124000
7/19/2018,6400,6425,6325,6325,5600.842773,4363400
7/20/2018,6300,6350,6275,6275,5556.567383,5042500
7/23/2018,6300,6425,6275,6425,5689.393555,3590000
7/24/2018,6425,6450,6375,6400,5667.255859,2898800
7/25/2018,6400,6425,6350,6350,5622.980469,1290200
7/26/2018,6400,6400,6325,6375,5645.118164,3138900
7/27/2018,6400,6400,6275,6275,5556.567383,8735200
7/30/2018,6300,6350,6250,6275,5556.567383,9155400
7/31/2018,6350,6350,6250,6350,5622.980469,6709500
8/1/2018,6350,6450,6325,6425,5689.393555,7581800
8/2/2018,6425,6450,6350,6400,5667.255859,3044800
8/3/2018,6350,6425,6300,6375,5645.118164,3678500
8/6/2018,6400,6625,6375,6600,5844.35791,7211500
8/7/2018,6600,6650,6500,6575,5822.219727,5339500
8/8/2018,6600,6625,6400,6450,5711.53125,5200300
8/9/2018,6450,6475,6375,6425,5689.393555,2776800
8/10/2018,6425,6450,6325,6400,5667.255859,4038200
8/13/2018,6375,6375,6200,6200,5490.154785,4920300
8/14/2018,6250,6300,6000,6125,5423.741699,8213400
8/15/2018,6125,6225,6050,6125,5423.741699,7347500
8/16/2018,6100,6150,6050,6100,5401.603516,6587800
8/17/2018,6100,6100,6100,6100,5401.603516,0
8/20/2018,6225,6350,6150,6200,5490.154785,3653100
8/21/2018,6200,6500,6200,6475,5733.669434,7230000
8/22/2018,6475,6475,6475,6475,5733.669434,0
8/23/2018,6500,6600,6500,6600,5844.35791,7411300
8/24/2018,6650,6700,6600,6675,5910.770996,5193600
8/27/2018,6700,6775,6625,6675,5910.770996,5229200
8/28/2018,6675,6700,6425,6450,5711.53125,7898300
8/29/2018,6450,6475,6275,6375,5645.118164,7805700
8/30/2018,6375,6500,6300,6300,5578.70459,6908000
8/31/2018,6275,6375,6250,6375,5645.118164,7698200
9/3/2018,6375,6375,6325,6375,5645.118164,3770400
9/4/2018,6400,6425,6300,6350,5622.980469,5213400
9/5/2018,6300,6300,5950,5950,5268.776855,11865300
9/6/2018,5875,6100,5850,5950,5268.776855,7774000
9/7/2018,6000,6200,5975,6100,5401.603516,9081900
9/10/2018,6100,6200,6050,6125,5423.741699,3213300
9/11/2018,6125,6125,6125,6125,5423.741699,0
9/12/2018,6125,6125,6025,6125,5423.741699,8838700
9/13/2018,6125,6125,5925,6000,5313.052734,17650500
9/14/2018,6000,6225,5975,6175,5468.01709,9231100
9/17/2018,6200,6200,6050,6100,5401.603516,3320100
9/18/2018,6050,6100,5925,5925,5246.639648,12712800
9/19/2018,5950,6025,5850,5850,5180.226563,10491700
9/20/2018,5900,6025,5875,6000,5313.052734,9299100
9/21/2018,6075,6075,6000,6075,5379.466309,11840000
9/24/2018,6075,6075,5950,5975,5290.915039,3544000
9/25/2018,6000,6025,5950,6000,5313.052734,2098800
9/26/2018,6000,6025,5975,5975,5290.915039,1938000
9/27/2018,5975,6025,5925,5975,5290.915039,5665100
9/28/2018,5950,6000,5900,5900,5224.501465,9676200
10/1/2018,5900,6025,5900,6025,5335.19043,3788200
10/2/2018,6025,6025,5925,5975,5290.915039,4198100
10/3/2018,5950,5975,5925,5950,5268.776855,3465400
10/4/2018,5925,5950,5875,5900,5224.501465,4041000
10/5/2018,5900,5900,5775,5775,5113.812988,5549400
10/8/2018,5775,5825,5550,5575,4936.710938,13184800
10/9/2018,5600,5650,5575,5600,4958.849121,8004300
10/10/2018,5600,5725,5600,5700,5047.399902,9256600
10/11/2018,5550,5675,5500,5525,4892.436035,9393100
10/12/2018,5525,5700,5525,5575,4936.710938,6643500
10/15/2018,5575,5675,5525,5525,4892.436035,5150300
10/16/2018,5550,5650,5525,5650,5003.124512,5789800
10/17/2018,5675,6025,5675,6000,5313.052734,11591500
10/18/2018,6000,6100,5900,6100,5401.603516,7135800
10/19/2018,6000,6025,5850,6000,5313.052734,6181900
10/22/2018,6000,6000,5900,5950,5268.776855,3023600
10/23/2018,5950,5975,5800,5800,5135.951172,3202900
10/24/2018,5825,5875,5700,5700,5047.399902,4055800
10/25/2018,5600,5800,5600,5800,5135.951172,4207100
10/26/2018,5800,5825,5700,5700,5047.399902,3074400
10/29/2018,5800,5800,5650,5650,5003.124512,967500
10/30/2018,5650,5750,5650,5700,5047.399902,2559100
10/31/2018,5750,5975,5750,5975,5290.915039,8572600
11/1/2018,5975,6000,5750,5925,5246.639648,6362700
11/2/2018,5950,6075,5800,6025,5335.19043,9164200
11/5/2018,6050,6075,5900,5975,5290.915039,5153600
11/6/2018,6000,6000,5825,5825,5214.818848,6954700
11/7/2018,5800,5800,5700,5725,5125.294434,12166500
11/8/2018,5750,6000,5750,5975,5349.105957,14676900
11/9/2018,5950,5950,5725,5775,5170.056641,10561400
11/12/2018,5775,5800,5575,5575,4991.006836,7536900
11/13/2018,5700,5725,5600,5600,5013.388672,6991700
11/14/2018,5650,5700,5625,5650,5058.150879,7765800
11/15/2018,5650,5925,5650,5875,5259.581543,9805100
11/16/2018,5925,6050,5850,5950,5326.724609,18547200
11/19/2018,5950,5975,5850,5950,5326.724609,5507600
11/20/2018,5950,5950,5950,5950,5326.724609,0
11/21/2018,5900,6025,5825,6000,5371.487305,7348600
11/22/2018,6050,6300,6000,6250,5595.299316,10940500
11/23/2018,6150,6325,6150,6250,5595.299316,7701700
11/26/2018,6250,6300,6150,6275,5617.680664,3249900
11/27/2018,6275,6275,6175,6225,5572.917969,2954100
11/28/2018,6175,6200,6050,6050,5416.249512,5126100
11/29/2018,6100,6400,6100,6400,5729.586426,17057500
11/30/2018,6425,6600,6350,6600,5908.63623,21054400
12/3/2018,6650,6750,6500,6650,5953.398438,11643000
12/4/2018,6700,6700,6550,6625,5931.01709,10223700
12/5/2018,6500,6575,6450,6575,5886.254395,8844300
12/6/2018,6575,6725,6525,6675,5975.779297,9982000
12/7/2018,6725,6750,6650,6700,5998.160645,4687400
12/10/2018,6575,6625,6500,6525,5841.492188,5459500
12/11/2018,6525,6600,6400,6575,5886.254395,7863500
12/12/2018,6500,6750,6500,6725,6020.541992,11801200
12/13/2018,6800,7025,6800,6900,6177.210449,18246800
12/14/2018,6900,7125,6850,7075,6333.878906,16119700
12/17/2018,7050,7100,6925,6975,6244.353516,10255200
12/18/2018,6975,7150,6850,7075,6333.878906,9169400
12/19/2018,7075,7300,7075,7300,6535.30957,21249900
12/20/2018,7275,7375,7150,7350,6580.071777,16585400
12/21/2018,7275,7550,7250,7500,6714.359375,20143900
12/24/2018,7500,7500,7500,7500,6714.359375,0
12/25/2018,7500,7500,7500,7500,6714.359375,0
12/26/2018,7400,7400,7275,7375,6602.453613,6946900
12/27/2018,7400,7500,7350,7450,6669.596191,7934800
12/28/2018,7450,7475,7350,7450,6669.596191,5658600
12/31/2018,7450,7450,7450,7450,6669.596191,0
1/1/2019,7450,7450,7450,7450,6669.596191,0
1/2/2019,7425,7450,7250,7275,6512.928223,2114300
1/3/2019,7325,7500,7325,7475,6691.978027,7396900
1/4/2019,7400,7575,7350,7425,6647.21582,6549600
1/7/2019,7500,7650,7400,7425,6647.21582,8385000
