Date,Open,High,Low,Close,Adj Close,Volume
2017-04-04,8775.000000,8855.000000,8685.000000,8855.000000,7824.936035,8027000
2017-04-05,8855.000000,8855.000000,8855.000000,8855.000000,7824.936035,0
2017-04-06,9000.000000,9000.000000,8915.000000,9000.000000,7953.069336,6647500
2017-04-07,9000.000000,9080.000000,8980.000000,9020.000000,7970.743652,10242500
2017-04-10,9040.000000,9065.000000,8980.000000,9060.000000,8006.089355,3269000
2017-04-11,9080.000000,9100.000000,8980.000000,8980.000000,7935.395020,5696000
2017-04-12,9000.000000,9095.000000,9000.000000,9095.000000,8037.019043,3203000
2017-04-13,9100.000000,9100.000000,9005.000000,9065.000000,8010.507324,3820000
2017-04-17,9065.000000,9100.000000,9035.000000,9060.000000,8006.089355,5929500
2017-04-18,9060.000000,9070.000000,9030.000000,9060.000000,8006.089355,8118000
2017-04-19,9060.000000,9060.000000,9060.000000,9060.000000,8006.089355,0
2017-04-20,9085.000000,9085.000000,9030.000000,9060.000000,8006.089355,4249000
2017-04-21,9060.000000,9120.000000,8900.000000,9105.000000,8045.854004,6051000
2017-04-25,9090.000000,9090.000000,9020.000000,9060.000000,8006.089355,6080000
2017-04-26,8960.000000,9160.000000,8935.000000,9160.000000,8094.457520,10011500
2017-04-27,9155.000000,9160.000000,9045.000000,9150.000000,8085.621094,9834000
2017-04-28,9080.000000,9080.000000,8865.000000,8900.000000,7864.700684,9480500
2017-05-02,8970.000000,9080.000000,8960.000000,9060.000000,8006.089355,11603500
2017-05-03,9060.000000,9085.000000,9020.000000,9020.000000,7970.743652,3844500
2017-05-04,9035.000000,9100.000000,9000.000000,9085.000000,8028.181641,12887500
2017-05-05,9110.000000,9170.000000,9075.000000,9095.000000,8037.019043,18200500
2017-05-08,9150.000000,9260.000000,9105.000000,9200.000000,8129.804199,14577000
2017-05-09,9200.000000,9285.000000,9200.000000,9240.000000,8165.151855,13155000
2017-05-10,9240.000000,9290.000000,9220.000000,9270.000000,8191.662598,14584000
2017-05-12,9295.000000,9405.000000,9270.000000,9360.000000,8271.191406,16485000
2017-05-15,9370.000000,9600.000000,9370.000000,9600.000000,8483.275391,15043000
2017-05-16,9600.000000,9715.000000,9475.000000,9560.000000,8447.927734,7529000
2017-05-17,9600.000000,9620.000000,9525.000000,9550.000000,8439.088867,12379000
2017-05-18,9550.000000,9550.000000,9360.000000,9515.000000,8408.162109,11714000
2017-05-19,9465.000000,10005.000000,9370.000000,9750.000000,8615.824219,11993000
2017-05-22,9900.000000,9900.000000,9455.000000,9490.000000,8386.071289,16544000
2017-05-23,9540.000000,9730.000000,9430.000000,9730.000000,8598.150391,11528500
2017-05-24,9510.000000,9585.000000,9450.000000,9545.000000,8434.670898,11251500
2017-05-26,9500.000000,9605.000000,9440.000000,9540.000000,8430.252930,8029000
2017-05-29,9560.000000,9580.000000,9445.000000,9465.000000,8363.978516,4053500
2017-05-30,9440.000000,9490.000000,9200.000000,9200.000000,8129.804199,10209000
2017-05-31,9280.000000,9405.000000,9215.000000,9235.000000,8160.733398,24250000
2017-06-01,9235.000000,9235.000000,9235.000000,9235.000000,8160.733398,0
2017-06-02,9250.000000,9405.000000,9250.000000,9380.000000,8288.866211,6941000
2017-06-05,9350.000000,9440.000000,9315.000000,9435.000000,8337.467773,3277000
2017-06-06,9430.000000,9450.000000,9360.000000,9365.000000,8275.610352,3346000
2017-06-07,9380.000000,9470.000000,9380.000000,9440.000000,8341.885742,4699500
2017-06-08,9440.000000,9550.000000,9435.000000,9510.000000,8403.742188,4918500
2017-06-09,9460.000000,9620.000000,9420.000000,9510.000000,8403.742188,5631000
2017-06-12,9540.000000,9620.000000,9440.000000,9440.000000,8341.885742,5031000
2017-06-13,9540.000000,9595.000000,9460.000000,9580.000000,8465.598633,3052000
2017-06-14,9580.000000,9700.000000,9570.000000,9700.000000,8571.641602,9012500
2017-06-15,9700.000000,9795.000000,9670.000000,9770.000000,8633.498047,4430000
2017-06-16,9720.000000,9770.000000,9465.000000,9560.000000,8447.927734,17764500
2017-06-19,9530.000000,9580.000000,9440.000000,9520.000000,8412.578125,5516000
2017-06-20,9555.000000,9685.000000,9500.000000,9650.000000,8527.458008,5140500
2017-06-21,9650.000000,9800.000000,9605.000000,9800.000000,8660.005859,8036500
2017-06-22,9840.000000,9900.000000,9760.000000,9760.000000,8624.662109,8018000
2017-06-23,9760.000000,9760.000000,9760.000000,9760.000000,8624.662109,0
2017-06-26,9760.000000,9760.000000,9760.000000,9760.000000,8624.662109,0
2017-06-27,9760.000000,9760.000000,9760.000000,9760.000000,8624.662109,0
2017-06-28,9760.000000,9760.000000,9760.000000,9760.000000,8624.662109,0
2017-06-29,9760.000000,9760.000000,9760.000000,9760.000000,8624.662109,0
2017-06-30,9760.000000,9760.000000,9760.000000,9760.000000,8624.662109,0
2017-07-03,9900.000000,9905.000000,9730.000000,9890.000000,8739.538086,14225000
2017-07-04,9770.000000,9820.000000,9745.000000,9750.000000,8615.824219,5706500
2017-07-05,9805.000000,9860.000000,9620.000000,9700.000000,8571.641602,9309500
2017-07-06,9625.000000,9790.000000,9610.000000,9780.000000,8725.088867,4656500
2017-07-07,9700.000000,9755.000000,9560.000000,9620.000000,8582.346680,4487500
2017-07-10,9620.000000,9630.000000,9305.000000,9345.000000,8337.008789,8638500
2017-07-11,9455.000000,9500.000000,9325.000000,9500.000000,8475.290039,5419500
2017-07-12,9500.000000,9700.000000,9450.000000,9660.000000,8618.031250,6120500
2017-07-13,9700.000000,9720.000000,9630.000000,9700.000000,8653.717773,10013000
2017-07-14,9630.000000,9720.000000,9535.000000,9720.000000,8671.561523,3841000
2017-07-17,9715.000000,9715.000000,9585.000000,9665.000000,8622.494141,5036500
2017-07-18,9600.000000,9600.000000,9485.000000,9530.000000,8502.053711,7084500
2017-07-19,9530.000000,9530.000000,9435.000000,9500.000000,8475.290039,9267000
2017-07-20,9490.000000,9660.000000,9460.000000,9655.000000,8613.571289,6951500
2017-07-21,9655.000000,9655.000000,9525.000000,9545.000000,8515.437500,3462500
2017-07-24,9580.000000,9720.000000,9560.000000,9670.000000,8626.954102,10861500
2017-07-25,9670.000000,9680.000000,9600.000000,9610.000000,8573.425781,9731500
2017-07-26,9660.000000,9680.000000,9550.000000,9550.000000,8519.896484,8408500
2017-07-27,9600.000000,9600.000000,9465.000000,9560.000000,8528.819336,10461000
2017-07-28,9560.000000,9720.000000,9475.000000,9675.000000,8631.414063,7681500
2017-07-31,9620.000000,9910.000000,9540.000000,9790.000000,8734.011719,17823000
2017-08-01,9820.000000,9820.000000,9680.000000,9695.000000,8649.256836,6125000
2017-08-02,9695.000000,9705.000000,9650.000000,9695.000000,8649.256836,6305500
2017-08-03,9650.000000,9660.000000,9535.000000,9540.000000,8510.976563,13967500
2017-08-04,9525.000000,9550.000000,9505.000000,9515.000000,8488.672852,10639000
2017-08-07,9500.000000,9530.000000,9385.000000,9415.000000,8399.458008,11487500
2017-08-08,9445.000000,9505.000000,9440.000000,9485.000000,8461.907227,7408000
2017-08-09,9505.000000,9620.000000,9505.000000,9620.000000,8582.346680,10842000
2017-08-10,9560.000000,9605.000000,9475.000000,9605.000000,8568.964844,4518000
2017-08-11,9580.000000,9580.000000,9460.000000,9500.000000,8475.290039,7609000
2017-08-14,9550.000000,9700.000000,9535.000000,9650.000000,8609.111328,4960500
2017-08-15,9645.000000,9800.000000,9580.000000,9660.000000,8618.031250,6857500
2017-08-16,9760.000000,9880.000000,9640.000000,9870.000000,8805.379883,10184500
2017-08-17,9870.000000,9870.000000,9870.000000,9870.000000,8805.379883,0
2017-08-18,9840.000000,9900.000000,9830.000000,9895.000000,8827.683594,7911000
2017-08-21,9895.000000,9900.000000,9615.000000,9665.000000,8622.494141,4622500
2017-08-22,9680.000000,9860.000000,9680.000000,9855.000000,8791.999023,8817500
2017-08-23,9870.000000,10000.000000,9825.000000,9985.000000,8907.976563,6244000
2017-08-24,9970.000000,9985.000000,9690.000000,9900.000000,8832.144531,8362000
2017-08-25,9940.000000,10095.000000,9810.000000,9990.000000,8912.437500,11047500
2017-08-28,9985.000000,9985.000000,9950.000000,9960.000000,8885.672852,3337500
2017-08-29,9985.000000,10110.000000,9955.000000,10100.000000,9010.572266,15226000
2017-08-30,10150.000000,10200.000000,10100.000000,10100.000000,9010.572266,12592500
2017-08-31,10200.000000,10200.000000,10045.000000,10110.000000,9019.494141,8868000
2017-09-01,10110.000000,10110.000000,10110.000000,10110.000000,9019.494141,0
2017-09-04,10110.000000,10240.000000,10110.000000,10195.000000,9095.324219,7962000
2017-09-05,10170.000000,10205.000000,10080.000000,10200.000000,9099.785156,4802000
2017-09-06,10100.000000,10145.000000,10080.000000,10120.000000,9028.414063,7837000
2017-09-07,10120.000000,10160.000000,10090.000000,10120.000000,9028.414063,5440500
2017-09-08,10120.000000,10180.000000,10100.000000,10160.000000,9064.098633,5309000
2017-09-11,10120.000000,10200.000000,10105.000000,10105.000000,9015.033203,4821000
2017-09-12,10120.000000,10215.000000,10115.000000,10120.000000,9028.414063,6335500
2017-09-13,10120.000000,10280.000000,10120.000000,10240.000000,9135.471680,5244500
2017-09-14,10200.000000,10350.000000,10175.000000,10220.000000,9117.627930,7497000
2017-09-15,10270.000000,10300.000000,10080.000000,10185.000000,9086.402344,13225500
2017-09-18,10185.000000,10235.000000,10015.000000,10200.000000,9099.785156,5104500
2017-09-19,10285.000000,10285.000000,10120.000000,10200.000000,9099.785156,9661000
2017-09-20,10200.000000,10230.000000,10105.000000,10200.000000,9099.785156,8159000
2017-09-21,10200.000000,10200.000000,10200.000000,10200.000000,9099.785156,0
2017-09-22,10200.000000,10205.000000,9975.000000,10000.000000,8921.358398,13066500
2017-09-25,10000.000000,10005.000000,9795.000000,9940.000000,8867.830078,9983000
2017-09-26,9940.000000,9955.000000,9830.000000,9870.000000,8805.379883,8519000
2017-09-27,9965.000000,10030.000000,9910.000000,10000.000000,8921.358398,10578500
2017-09-28,10025.000000,10090.000000,9815.000000,9840.000000,8778.616211,12687500
2017-09-29,9920.000000,10070.000000,9795.000000,9795.000000,8738.469727,9658000
2017-10-02,9840.000000,10030.000000,9840.000000,10030.000000,8948.124023,6749500
2017-10-03,10035.000000,10235.000000,10005.000000,10165.000000,9068.559570,11272000
2017-10-04,10200.000000,10230.000000,10165.000000,10180.000000,9081.943359,10373000
2017-10-05,10180.000000,10180.000000,10005.000000,10020.000000,8939.201172,8606000
2017-10-06,10100.000000,10100.000000,9980.000000,9995.000000,8916.898438,6094000
2017-10-09,10000.000000,10055.000000,9900.000000,9960.000000,8885.672852,5257500
2017-10-10,10000.000000,10020.000000,9840.000000,9865.000000,8800.918945,8980500
2017-10-11,9860.000000,9860.000000,9725.000000,9775.000000,8720.627930,13506000
2017-10-12,9775.000000,9900.000000,9775.000000,9800.000000,8742.928711,11075500
2017-10-13,9805.000000,9890.000000,9720.000000,9850.000000,8787.537109,7564000
2017-10-16,9840.000000,9840.000000,9710.000000,9840.000000,8778.616211,14947500
2017-10-17,9840.000000,10000.000000,9840.000000,10000.000000,8921.358398,9172000
2017-10-18,10010.000000,10040.000000,9920.000000,9995.000000,8916.898438,8779500
2017-10-19,10000.000000,10000.000000,9935.000000,9935.000000,8863.370117,8349000
2017-10-20,9935.000000,10000.000000,9880.000000,9910.000000,8841.066406,5250500
2017-10-23,9910.000000,9950.000000,9820.000000,9830.000000,8769.695313,5488000
2017-10-24,9900.000000,9960.000000,9810.000000,9830.000000,8769.695313,6441000
2017-10-25,9840.000000,9900.000000,9815.000000,9900.000000,8832.144531,11117500
2017-10-26,9905.000000,9905.000000,9815.000000,9905.000000,8836.605469,13064000
2017-10-27,9820.000000,9905.000000,9810.000000,9830.000000,8769.695313,9376500
2017-10-30,9830.000000,9920.000000,9780.000000,9830.000000,8769.695313,6617500
2017-10-31,9990.000000,9990.000000,9850.000000,9920.000000,8849.986328,11025500
2017-11-01,9850.000000,9955.000000,9850.000000,9920.000000,8849.986328,4798500
2017-11-02,9955.000000,9955.000000,9810.000000,9815.000000,8756.314453,15044500
2017-11-03,9830.000000,9980.000000,9815.000000,9975.000000,8899.053711,5694000
2017-11-06,9840.000000,9960.000000,9810.000000,9835.000000,8774.156250,11908000
2017-11-07,9900.000000,9900.000000,9840.000000,9870.000000,8805.379883,6445500
2017-11-08,9860.000000,9900.000000,9860.000000,9890.000000,8823.223633,3795500
2017-11-09,9900.000000,9900.000000,9860.000000,9860.000000,8796.459961,6427500
2017-11-10,9850.000000,9930.000000,9830.000000,9835.000000,8774.156250,7882000
2017-11-13,9830.000000,9945.000000,9830.000000,9845.000000,8783.077148,7800000
2017-11-14,9830.000000,9850.000000,9795.000000,9795.000000,8738.469727,10573000
2017-11-15,9795.000000,9845.000000,9790.000000,9795.000000,8738.469727,11142000
2017-11-16,9785.000000,9960.000000,9785.000000,9850.000000,8787.537109,8375500
2017-11-17,9830.000000,10000.000000,9830.000000,9930.000000,8858.909180,11551500
2017-11-20,9895.000000,9980.000000,9885.000000,9885.000000,8818.762695,9124500
2017-11-21,9885.000000,9965.000000,9800.000000,9880.000000,8814.302734,10193000
2017-11-22,9880.000000,9940.000000,9840.000000,9890.000000,8823.223633,9824500
2017-11-23,9920.000000,9940.000000,9845.000000,9870.000000,8805.379883,4044500
2017-11-24,9935.000000,9960.000000,9830.000000,9960.000000,8885.672852,9735500
2017-11-27,9960.000000,10080.000000,9860.000000,10080.000000,8992.728516,9359500
2017-11-28,10050.000000,10200.000000,9985.000000,10200.000000,9099.785156,12345500
2017-11-29,10100.000000,10200.000000,10015.000000,10045.000000,8961.504883,15500500
2017-11-30,10000.000000,10000.000000,9860.000000,9860.000000,8868.859375,34073000
2017-12-01,9860.000000,9860.000000,9860.000000,9860.000000,8868.859375,0
2017-12-04,9860.000000,9980.000000,9815.000000,9860.000000,8868.859375,12580000
2017-12-05,9900.000000,10120.000000,9900.000000,9930.000000,8931.821289,9735500
2017-12-06,9895.000000,10010.000000,9895.000000,9930.000000,8931.821289,9752000
2017-12-07,9900.000000,10065.000000,9900.000000,10060.000000,9048.754883,5973500
2017-12-08,10060.000000,10180.000000,10045.000000,10180.000000,9156.691406,4845000
2017-12-11,10190.000000,10500.000000,10140.000000,10200.000000,9174.680664,8978500
2017-12-12,10200.000000,10300.000000,10190.000000,10220.000000,9192.670898,4723500
2017-12-13,10220.000000,10245.000000,10100.000000,10200.000000,9174.680664,4754000
2017-12-14,10200.000000,10280.000000,10125.000000,10200.000000,9174.680664,12766500
2017-12-15,10140.000000,10425.000000,10135.000000,10425.000000,9377.064453,21064000
2017-12-18,10430.000000,10595.000000,10265.000000,10595.000000,9529.975586,7777500
2017-12-19,10420.000000,10820.000000,10410.000000,10820.000000,9732.358398,14134000
2017-12-20,10820.000000,10820.000000,10580.000000,10600.000000,9534.471680,24206500
2017-12-21,10600.000000,10795.000000,10540.000000,10710.000000,9633.415039,14735000
2017-12-22,10700.000000,10835.000000,10660.000000,10825.000000,9736.854492,9648500
2017-12-25,10825.000000,10825.000000,10825.000000,10825.000000,9736.854492,0
2017-12-26,10825.000000,10825.000000,10825.000000,10825.000000,9736.854492,0
2017-12-27,10760.000000,10840.000000,10760.000000,10825.000000,9736.854492,15840500
2017-12-28,10830.000000,10880.000000,10610.000000,10880.000000,9786.326172,14564500
2017-12-29,10880.000000,11195.000000,10875.000000,11180.000000,10056.169922,12763000
2018-01-01,11180.000000,11180.000000,11180.000000,11180.000000,10056.169922,0
2018-01-02,11235.000000,11620.000000,11000.000000,11175.000000,10051.672852,12108500
2018-01-03,11175.000000,11180.000000,10640.000000,10800.000000,9714.367188,13805500
2018-01-04,10680.000000,10800.000000,10655.000000,10680.000000,9606.430664,9651500
2018-01-05,10680.000000,10800.000000,10635.000000,10800.000000,9714.367188,8882500
2018-01-08,10800.000000,10940.000000,10800.000000,10880.000000,9786.326172,6800000
2018-01-09,10885.000000,10905.000000,10700.000000,10700.000000,9624.420898,15647500
2018-01-10,10700.000000,10885.000000,10700.000000,10840.000000,9750.346680,7498000
2018-01-11,10840.000000,10875.000000,10765.000000,10875.000000,9781.827148,7824500
2018-01-12,10875.000000,10915.000000,10740.000000,10850.000000,9759.341797,5859500
2018-01-15,10850.000000,10920.000000,10850.000000,10920.000000,9822.305664,5317000
2018-01-16,10920.000000,11000.000000,10920.000000,11000.000000,9894.263672,6961500
2018-01-17,10960.000000,10960.000000,10860.000000,10870.000000,9777.330078,23525500
2018-01-18,10870.000000,10970.000000,10865.000000,10870.000000,9777.330078,9439000
2018-01-19,10870.000000,11000.000000,10860.000000,10890.000000,9795.321289,14025000
2018-01-22,10890.000000,10900.000000,10875.000000,10880.000000,9786.326172,11736000
2018-01-23,10900.000000,11100.000000,10860.000000,11100.000000,9984.211914,9284000
2018-01-24,11100.000000,11135.000000,10980.000000,11120.000000,10002.201172,8882500
2018-01-25,11140.000000,11155.000000,11005.000000,11005.000000,9898.760742,6900000
2018-01-26,11025.000000,11110.000000,10900.000000,10910.000000,9813.309570,7240500
2018-01-29,11000.000000,11080.000000,10920.000000,11080.000000,9966.221680,9640000
2018-01-30,11080.000000,11090.000000,10950.000000,10975.000000,9871.776367,13392000
2018-01-31,10975.000000,11140.000000,10500.000000,10880.000000,9786.326172,14159000
2018-02-01,10900.000000,11070.000000,10880.000000,10880.000000,9786.326172,8391500
2018-02-02,11070.000000,11075.000000,10900.000000,11005.000000,9898.760742,14217000
2018-02-05,10790.000000,11000.000000,10790.000000,10825.000000,9736.854492,10111500
2018-02-06,10700.000000,10955.000000,10700.000000,10780.000000,9696.378906,30560000
2018-02-07,10900.000000,10980.000000,10900.000000,10935.000000,9835.797852,12607500
2018-02-08,10990.000000,10990.000000,10800.000000,10875.000000,9781.827148,10242000
2018-02-09,10900.000000,11080.000000,10865.000000,11080.000000,9966.221680,12072000
2018-02-12,11040.000000,11110.000000,10920.000000,11000.000000,9894.263672,9905500
2018-02-13,11000.000000,11040.000000,10930.000000,10985.000000,9880.772461,7792500
2018-02-14,10920.000000,10980.000000,10855.000000,10900.000000,9804.315430,7630000
2018-02-15,10860.000000,11000.000000,10860.000000,10910.000000,9813.309570,10587500
2018-02-16,10910.000000,10910.000000,10910.000000,10910.000000,9813.309570,0
2018-02-19,10900.000000,10990.000000,10860.000000,10960.000000,9858.284180,6783500
2018-02-20,11000.000000,11000.000000,10820.000000,10890.000000,9795.321289,10324500
2018-02-21,10865.000000,10900.000000,10840.000000,10900.000000,9804.315430,8576000
2018-02-22,10900.000000,10930.000000,10800.000000,10800.000000,9714.367188,10958000
2018-02-23,10890.000000,10935.000000,10790.000000,10890.000000,9795.321289,13641000
2018-02-26,10890.000000,10890.000000,10780.000000,10795.000000,9709.871094,7089500
2018-02-27,10760.000000,10795.000000,10750.000000,10795.000000,9709.871094,13849000
2018-02-28,10900.000000,10920.000000,10745.000000,10780.000000,9696.378906,20500000
2018-03-01,10780.000000,10840.000000,10775.000000,10795.000000,9709.871094,8966000
2018-03-02,10850.000000,10870.000000,10755.000000,10780.000000,9696.378906,6073000
2018-03-05,10900.000000,10900.000000,10795.000000,10795.000000,9709.871094,16006500
2018-03-06,10760.000000,10795.000000,10505.000000,10505.000000,9449.022461,9490000
2018-03-07,10540.000000,10560.000000,10200.000000,10230.000000,9201.664063,20482500
2018-03-08,10260.000000,10400.000000,10235.000000,10240.000000,9210.660156,12961500
2018-03-09,10240.000000,10265.000000,10040.000000,10110.000000,9093.729492,12133500
2018-03-12,10165.000000,10205.000000,10055.000000,10090.000000,9075.736328,16465500
2018-03-13,10090.000000,10100.000000,10035.000000,10090.000000,9075.736328,11372500
2018-03-14,10150.000000,10180.000000,10010.000000,10025.000000,9017.271484,4367500
2018-03-15,10010.000000,10100.000000,9890.000000,10025.000000,9017.271484,7245500
2018-03-16,10020.000000,10030.000000,9830.000000,9940.000000,8940.816406,22295000
2018-03-19,9940.000000,10000.000000,9940.000000,9980.000000,8976.795898,3898000
2018-03-20,9900.000000,10000.000000,9900.000000,10000.000000,8994.784180,6551000
2018-03-21,10050.000000,10255.000000,10050.000000,10255.000000,9224.152344,7897000
2018-03-22,10360.000000,10360.000000,10055.000000,10150.000000,9129.708008,9370500
2018-03-23,9880.000000,10195.000000,9870.000000,10195.000000,9170.183594,12332500
2018-03-26,10200.000000,10210.000000,10060.000000,10070.000000,9057.749023,11523500
2018-03-27,10100.000000,10245.000000,9945.000000,10000.000000,8994.784180,6272000
2018-03-28,10000.000000,10000.000000,9875.000000,9880.000000,8886.848633,4383500
2018-03-29,9880.000000,9925.000000,9795.000000,9905.000000,8909.334961,11235500
2018-03-30,9905.000000,9905.000000,9905.000000,9905.000000,8909.334961,0
2018-04-02,10030.000000,10070.000000,9910.000000,10040.000000,9030.763672,6970500
2018-04-03,10030.000000,10080.000000,9980.000000,10020.000000,9012.774414,5223500
2018-04-04,10020.000000,10070.000000,9810.000000,9910.000000,8913.832031,5087000
2018-04-05,9980.000000,10045.000000,9980.000000,10005.000000,8999.282227,3107000
2018-04-06,10005.000000,10160.000000,9915.000000,10155.000000,9134.204102,3063500
2018-04-09,10155.000000,10380.000000,10090.000000,10380.000000,9336.587891,5733500
2018-04-10,10380.000000,10400.000000,10095.000000,10400.000000,9354.576172,8846500
2018-04-11,10420.000000,10500.000000,10350.000000,10380.000000,9336.587891,6913000
2018-04-12,10340.000000,10350.000000,10190.000000,10340.000000,9300.607422,5920000
2018-04-13,10230.000000,10330.000000,10040.000000,10040.000000,9030.763672,4735500
2018-04-16,10040.000000,10040.000000,10040.000000,10040.000000,9030.763672,0
2018-04-17,10040.000000,10040.000000,10040.000000,10040.000000,9030.763672,0
2018-04-18,10220.000000,10380.000000,10220.000000,10315.000000,9278.122070,7122000
2018-04-19,10315.000000,10315.000000,10315.000000,10315.000000,9278.122070,0
2018-04-20,10315.000000,10315.000000,10315.000000,10315.000000,9278.122070,0
2018-04-23,10220.000000,10220.000000,10145.000000,10160.000000,9138.701172,18258500
2018-04-24,10060.000000,10060.000000,9600.000000,9600.000000,8634.994141,29048500
2018-04-25,9600.000000,9600.000000,9600.000000,9600.000000,8634.994141,0
2018-04-26,9600.000000,9600.000000,9600.000000,9600.000000,8634.994141,0
2018-04-27,9600.000000,9600.000000,9600.000000,9600.000000,8634.994141,0
2018-04-30,9230.000000,9470.000000,9230.000000,9270.000000,8338.166992,6115500
2018-05-01,9270.000000,9270.000000,9270.000000,9270.000000,8338.166992,0
2018-05-02,9320.000000,9350.000000,9080.000000,9190.000000,8266.208984,12729500
2018-05-03,9160.000000,9180.000000,9040.000000,9040.000000,8131.285645,7128500
2018-05-04,9000.000000,9135.000000,8980.000000,9070.000000,8158.270996,6355500
2018-05-07,9160.000000,9595.000000,9160.000000,9580.000000,8617.004883,9679500
2018-05-08,9580.000000,9585.000000,9380.000000,9410.000000,8464.092773,9377000
2018-05-09,9225.000000,9905.000000,9225.000000,9890.000000,8895.840820,19843000
2018-05-10,9890.000000,9890.000000,9890.000000,9890.000000,8895.840820,0
2018-05-11,9700.000000,9925.000000,9680.000000,9800.000000,8814.887695,21548500
2018-05-14,9800.000000,9800.000000,9800.000000,9800.000000,8814.887695,0
2018-05-15,9800.000000,9805.000000,9400.000000,9490.000000,8536.051758,10121500
2018-05-16,9300.000000,9420.000000,9060.000000,9150.000000,8230.228516,17244000
2018-05-17,9160.000000,9270.000000,9100.000000,9100.000000,8185.254883,23338500
2018-05-18,9120.000000,9270.000000,9120.000000,9235.000000,8306.685547,11921500
2018-05-21,9255.000000,9335.000000,9160.000000,9240.000000,8311.183594,5784000
2018-05-22,9395.000000,9410.000000,9235.000000,9240.000000,8311.183594,9639000
2018-05-23,9290.000000,9420.000000,9260.000000,9280.000000,8347.161133,7356000
2018-05-24,9370.000000,9645.000000,9355.000000,9620.000000,8652.982422,8080000
2018-05-25,9600.000000,9600.000000,9355.000000,9360.000000,8419.119141,10020000
2018-05-28,9360.000000,9465.000000,9300.000000,9420.000000,8473.086914,8938500
2018-05-29,9420.000000,9420.000000,9420.000000,9420.000000,8473.086914,0
2018-05-30,9420.000000,9590.000000,9300.000000,9310.000000,8374.145508,12386500
2018-05-31,9330.000000,9470.000000,9080.000000,9120.000000,8203.243164,38013500
2018-06-01,9120.000000,9120.000000,9120.000000,9120.000000,8203.243164,0
2018-06-04,9120.000000,9240.000000,9080.000000,9080.000000,8258.727539,13623000
2018-06-05,9120.000000,9360.000000,9090.000000,9360.000000,8513.400391,10943000
2018-06-06,9360.000000,9380.000000,9215.000000,9240.000000,8404.255859,10571000
2018-06-07,9270.000000,9325.000000,9240.000000,9240.000000,8404.255859,6000500
2018-06-08,9180.000000,9245.000000,9080.000000,9080.000000,8258.727539,25477000
2018-06-11,9080.000000,9080.000000,9080.000000,9080.000000,8258.727539,0
2018-06-12,9080.000000,9080.000000,9080.000000,9080.000000,8258.727539,0
2018-06-13,9080.000000,9080.000000,9080.000000,9080.000000,8258.727539,0
2018-06-14,9080.000000,9080.000000,9080.000000,9080.000000,8258.727539,0
2018-06-15,9080.000000,9080.000000,9080.000000,9080.000000,8258.727539,0
2018-06-18,9080.000000,9080.000000,9080.000000,9080.000000,8258.727539,0
2018-06-19,9080.000000,9080.000000,9080.000000,9080.000000,8258.727539,0
2018-06-20,9220.000000,9220.000000,8855.000000,8855.000000,8054.077637,29721000
2018-06-21,8940.000000,9010.000000,8775.000000,8840.000000,8040.434570,14450000
2018-06-22,8840.000000,8960.000000,8780.000000,8840.000000,8040.434570,15193500
2018-06-25,8860.000000,9100.000000,8780.000000,9000.000000,8185.962402,8633000
